id,coleccion,nivel,estado,producto,categoria,servicio,tacticas,fp_declarado,fp_sustantivo
31545105-3444-4584-bebf-c466353230d2,rules,medium,test,linux,process_creation,,stealth,1,1
0326c3c8-7803-4a0f-8c5c-368f747f7c3e,rules,high,test,linux,process_creation,,privilege-escalation|stealth,1,0
22236d75-d5a0-4287-bf06-c93b1770860f,rules,high,test,linux,process_creation,,stealth,1,0
08f26069-6f80-474b-8d1f-d971c6fedea0,rules,medium,test,linux,process_creation,,impact,1,1
6a50f16c-3b7b-42d1-b081-0fdd3ba70a73,rules,medium,test,linux,process_creation,,persistence|privilege-escalation,1,1
7ab8f73a-fcff-428b-84aa-6a5ff7877dea,rules,high,test,linux,process_creation,,discovery|execution,1,0
818f7b24-0fba-4c49-a073-8b755573b9c7,rules,high,test,linux,process_creation,,persistence,1,1
cf610c15-ed71-46e1-bdf8-2bd1a99de6c4,rules,medium,test,linux,process_creation,,command-and-control,1,0
4e25af4b-246d-44ea-8563-e42aacab006b,rules,medium,test,linux,process_creation,,execution,1,0
23c43900-e732-45a4-8354-63e4a6c187ce,rules,medium,test,macos,file_event,,persistence|privilege-escalation,1,1
dfe8b941-4e54-4242-b674-6b613d521962,rules,low,test,macos,file_event,,persistence|privilege-escalation,1,1
1bc2e6c5-0885-472b-bed6-be5ea8eace55,rules,medium,test,macos,process_creation,,execution,1,1
719c22d7-c11a-4f2c-93a6-2cfdd5412f68,rules,low,test,macos,process_creation,,stealth,1,1
95361ce5-c891-4b0a-87ca-e24607884a96,rules,high,test,macos,process_creation,,stealth,1,1
88c0f9d8-30a8-4120-bb6b-ebb54abcf2a0,rules,medium,test,macos,process_creation,,stealth,1,0
3b2c1059-ae5f-40b6-b5d4-6106d3ac20fe,rules,medium,test,macos,process_creation,,command-and-control|credential-access|stealth,1,1
acf61bd8-d814-4272-81f0-a7a269aa69aa,rules,medium,test,macos,process_creation,,defense-impairment,1,1
7794fa3c-edea-4cff-bec7-267dd4770fd7,rules,medium,test,macos,process_creation,,collection|execution,1,1
51719bf5-e4fd-4e44-8ba8-b830e7ac0731,rules,low,test,macos,process_creation,,persistence,1,1
b22a5b36-2431-493a-8be1-0bae56c28ef3,rules,medium,test,macos,process_creation,,stealth,1,1
b120b587-a4c2-4b94-875d-99c9807d6955,rules,medium,test,macos,process_creation,,credential-access,1,1
3603f18a-ec15-43a1-9af2-d196c8a7fec6,rules,medium,test,macos,process_creation,,discovery,1,0
53821412-17b0-4147-ade0-14faae67d54b,rules,low,test,macos,process_creation,,discovery,1,1
ff39f1a6-84ac-476f-a1af-37fcdf53d7c0,rules,medium,test,macos,process_creation,,defense-impairment,1,1
b743623c-2776-40e0-87b1-682b975d0ca5,rules,medium,test,macos,process_creation,,initial-access|persistence|privilege-escalation|stealth,1,1
5d0fdb62-f225-42fb-8402-3dfe64da468a,rules,medium,test,macos,process_creation,,initial-access|persistence|privilege-escalation|stealth,1,1
821bcf4d-46c7-4b87-bc57-9509d3ba7c11,rules,medium,test,macos,process_creation,,initial-access|persistence|privilege-escalation|stealth,1,0
089dbdf6-b960-4bcc-90e3-ffc3480c20f6,rules,informational,test,macos,process_creation,,discovery,1,1
53b1b378-9b06-4992-b972-dde6e423d2b4,rules,high,test,macos,process_creation,,credential-access,1,0
60f1ce20-484e-41bd-85f4-ac4afec2c541,rules,low,test,macos,process_creation,,collection|credential-access,1,1
1cf98dc2-fcb0-47c9-8aea-654c9284d1ae,rules,medium,test,macos,process_creation,,exfiltration,1,1
bf241472-f014-4f01-a869-96f99330ca8c,rules,medium,test,macos,process_creation,,collection|initial-access,1,1
e0cfaecd-602d-41af-988d-f6ccebb2af26,rules,medium,test,macos,process_creation,,command-and-control|execution,1,1
2d5e7a8b-f484-4a24-945d-7f0efd52eab0,rules,medium,test,macos,process_creation,,discovery,1,1
2316929c-01aa-438c-970f-099145ab1ee6,rules,medium,test,macos,process_creation,,execution,1,1
be2e3a5c-9cc7-4d02-842a-68e9cb26ec49,rules,low,test,macos,process_creation,,execution,1,1
f1408a58-0e94-4165-b80a-da9f96cf6fc3,rules,high,test,macos,process_creation,,execution,1,0
ae9d710f-dcd1-4f75-a0a5-93a73b5dda0e,rules,medium,test,macos,process_creation,,execution|persistence|privilege-escalation,1,1
ddf36b67-e872-4507-ab2e-46bda21b842c,rules,low,test,macos,process_creation,,discovery,1,1
89bb1f97-c7b9-40e8-b52b-7d6afbd67276,rules,informational,test,macos,process_creation,,discovery,1,1
84bae5d4-b518-4ae0-b331-6d4afd34d00f,rules,low,test,macos,process_creation,,discovery,1,1
adc9bcc4-c39c-4f6b-a711-1884017bf043,rules,informational,test,macos,process_creation,,credential-access|discovery,1,1
6d8a7cf1-8085-423b-b87d-7e880faabbdf,rules,medium,test,macos,process_creation,,command-and-control,1,1
69483748-1525-4a6c-95ca-90dc8d431b68,rules,high,test,macos,process_creation,,execution|persistence,1,0
b9d9b652-d8ed-4697-89a2-a1186ee680ac,rules,high,test,macos,process_creation,,execution,1,0
234dc5df-40b5-49d1-bf53-0d44ce778eca,rules,medium,test,macos,process_creation,,execution|stealth,1,0
65d506d3-fcfe-4071-b4b2-bcefe721bbbb,rules,high,test,macos,process_creation,,persistence|privilege-escalation,1,0
22c45af6-f590-4d44-bab3-b5b2d2a2b6d9,rules,medium,experimental,macos,process_creation,,command-and-control,1,1
bd3b5eaa-439d-4a42-8f35-a49f5c8a2582,rules,high,experimental,macos,process_creation,,command-and-control|stealth,1,0
f459ccb4-9805-41ea-b5b2-55e279e2424a,rules,low,test,macos,process_creation,,initial-access|persistence,1,1
10227522-8429-47e6-a301-f2b2d014e7ad,rules,informational,test,macos,process_creation,,discovery,1,1
7c3b43d8-d794-47d2-800a-d277715aa460,rules,medium,test,macos,process_creation,,execution|persistence|privilege-escalation,1,1
0877ed01-da46-4c49-8476-d49cdd80dfa7,rules,low,test,macos,process_creation,,collection,1,1
0ed75b9c-c73b-424d-9e7d-496cd565fbe0,rules,medium,test,macos,process_creation,,discovery,1,1
b6e2a2e3-2d30-43b1-a4ea-071e36595690,rules,low,test,macos,process_creation,,stealth,1,1
7f2bb9d5-6395-4de5-969c-70c11fbe6b12,rules,low,test,macos,process_creation,,exfiltration,1,1
0250638a-2b28-4541-86fc-ea4c558fa0c6,rules,medium,test,macos,process_creation,,execution|initial-access,1,1
6e4dcdd1-e48b-42f7-b2d8-3b413fc58cb4,rules,medium,test,macos,process_creation,,defense-impairment|execution|initial-access|persistence,1,0
85de3a19-b675-4a51-bfc6-b11a5186c971,rules,medium,test,macos,process_creation,,discovery,1,0
508a9374-ad52-4789-b568-fc358def2c65,rules,medium,test,macos,process_creation,,credential-access,1,1
13db8d2e-7723-4c2c-93c1-a4d36994f7ef,rules,medium,test,macos,process_creation,,command-and-control|execution,1,0
7ed2c9f7-c59d-4c82-a7e2-f859aa676099,rules,medium,test,macos,process_creation,,impact,1,1
58800443-f9fc-4d55-ae0c-98a3966dfb97,rules,informational,test,macos,process_creation,,discovery,1,1
a753a6af-3126-426d-8bd0-26ebbcb92254,rules,medium,test,macos,process_creation,,execution,1,0
5de06a6f-673a-4fc0-8d48-bcfe3837b033,rules,medium,test,macos,process_creation,,discovery,1,1
652c098d-dc11-4ba6-8566-c20e89042f2b,rules,medium,test,macos,process_creation,,initial-access|persistence|privilege-escalation|stealth,1,1
d7329412-13bd-44ba-a072-3387f804a106,rules,low,test,macos,process_creation,,initial-access|persistence|privilege-escalation|stealth,1,0
6ff08e55-ea53-4f27-94a1-eff92e6d9d5c,rules,medium,test,macos,process_creation,,discovery|stealth,1,1
9a7a0393-2144-4626-9bf1-7c2f5a7321db,rules,informational,test,macos,process_creation,,discovery,1,1
4809c683-059b-4935-879d-36835986f8cf,rules,medium,test,macos,process_creation,,discovery|stealth,1,1
40b1fbe2-18ea-4ee7-be47-0294285811de,rules,informational,test,macos,process_creation,,impact,1,1
09a910bf-f71f-4737-9c40-88880ba5913d,rules,high,test,macos,process_creation,,stealth,1,0
452df256-da78-427a-866f-49fa04417d74,rules,medium,test,macos,process_creation,,impact,1,1
2c95fa8a-8b8d-4787-afce-7117ceb8e3da,rules,medium,test,macos,process_creation,,impact,1,1
9acf45ed-3a26-4062-bf08-56857613eb52,rules,medium,test,macos,process_creation,,impact,1,1
f68c4a4f-19ef-4817-952c-50dce331f4b0,rules,high,test,macos,process_creation,,command-and-control,1,0
f5141b6d-9f42-41c6-a7bf-2a780678b29b,rules,low,test,macos,process_creation,,defense-impairment,1,1
47d65ac0-c06f-4ba2-a2e3-d263139d0f51,rules,medium,test,macos,process_creation,,command-and-control,1,0
ceb407f6-8277-439b-951f-e4210e3ed956,rules,high,test,cisco,,aaa,stealth,1,1
cd072b25-a418-4f98-8ebc-5093fb38fe1a,rules,low,test,cisco,,aaa,collection|credential-access|discovery,1,1
1f978c6a-4415-47fb-aca5-736a44d7ca3d,rules,high,test,cisco,,aaa,credential-access|defense-impairment,1,1
9e8f6035-88bf-4a63-96b6-b17c0508257e,rules,high,test,cisco,,aaa,defense-impairment,1,0
9705a6a1-6db6-4a16-a987-15b7151e299b,rules,low,test,cisco,,aaa,discovery,1,1
d94a35f0-7a29-45f6-90a0-80df6159967c,rules,medium,test,cisco,,aaa,impact,1,1
ef0ff092-a24a-4fbc-beea-06c08d53e085,rules,medium,experimental,cisco,,aaa,credential-access|defense-impairment|persistence,1,1
71d65515-c436-43c0-841b-236b1f32c21e,rules,medium,test,cisco,,aaa,impact|stealth,1,1
b094d9fb-b1ad-4650-9f1a-fb7be9f1d34b,rules,medium,test,cisco,,aaa,credential-access,1,1
6d844f0f-1c18-41af-8f19-33e7654edfc3,rules,high,test,cisco,,aaa,persistence|privilege-escalation,1,1
671ffc77-50a7-464f-9e3d-9ea2b493b26b,rules,medium,test,cisco,,aaa,execution|impact|persistence|privilege-escalation,1,1
5e51acb2-bcbe-435b-99c6-0e3cd5e2aa59,rules,low,test,cisco,,aaa,collection|command-and-control|exfiltration|lateral-movement,1,1
b9e1f193-d236-4451-aaae-2f3d2102120d,rules,medium,test,cisco,,aaa,credential-access|discovery,1,1
56fa3cd6-f8d6-4520-a8c7-607292971886,rules,low,test,cisco,,bgp,collection|credential-access|initial-access|persistence|privilege-escalation|stealth,1,1
50e606bf-04ce-4ca7-9d54-3449494bbd4b,rules,low,test,cisco,,ldp,collection|credential-access|initial-access|persistence|privilege-escalation|stealth,1,1
aff715fa-4dd5-497a-8db3-910bea555566,rules,high,test,,dns,,initial-access|reconnaissance,1,1
2975af79-28c4-4d2f-a951-9095f229df29,rules,critical,test,,dns,,command-and-control,1,0
b593fd50-7335-4682-a36c-4edcb68e4641,rules,high,stable,,dns,,exfiltration|impact,1,1
4153a907-2451-4e4f-a578-c52bb6881432,rules,medium,test,,dns,,command-and-control|exfiltration,1,0
c64c5175-5189-431b-a55e-6d9882158251,rules,medium,test,,dns,,command-and-control,1,1
8ae51330-899c-4641-8125-e39f2e07da72,rules,high,test,,dns,,command-and-control,1,0
3eaf6218-3bed-4d8a-8707-274096f12a18,rules,high,test,,dns,,command-and-control,1,1
d7fb8f0e-bd5f-45c2-b467-19571c490d7e,rules,low,stable,,firewall,,credential-access,1,0
cd0a4943-0edd-42cf-b50c-06f77a10d4c1,rules,medium,experimental,fortigate,,event,persistence,1,1
5c8d7b41-3812-432f-a0bb-4cfb7c31827e,rules,medium,experimental,fortigate,,event,defense-impairment,1,1
f24ab7a8-f09a-4319-82c1-915586aa642b,rules,medium,experimental,fortigate,,event,defense-impairment,1,1
ddbbe845-1d74-43a8-8231-2156d180234d,rules,medium,experimental,fortigate,,event,persistence,1,1
2bfb6216-0c31-4d20-8501-2629b29a3fa2,rules,medium,experimental,fortigate,,event,initial-access|persistence,1,1
69ffc84e-8b1a-4024-8351-e018f66b8275,rules,medium,experimental,fortigate,,event,persistence|privilege-escalation,1,1
8b5dacf2-aeb7-459d-b133-678eb696d410,rules,medium,experimental,fortigate,,event,initial-access|persistence,1,1
a557ffe6-ac54-43d2-ae69-158027082350,rules,low,test,huawei,,bgp,collection|credential-access|initial-access|persistence|privilege-escalation|stealth,1,1
a7c0ae48-8df8-42bf-91bd-2ea57e2f9d43,rules,low,test,juniper,,bgp,collection|credential-access|initial-access|persistence|privilege-escalation|stealth,1,1
b640c0b8-87f8-4daa-aef8-95a24261dd1d,rules,medium,test,zeek,,dce_rpc,execution|persistence|privilege-escalation,1,1
53389db6-ba46-48e3-a94c-e0f2cefe1583,rules,medium,test,zeek,,dce_rpc,persistence|privilege-escalation,1,1
4096842a-8f9f-4d36-92b4-d0b2a62f9b2a,rules,medium,test,zeek,,dce_rpc,collection|credential-access,1,1
bae2865c-5565-470d-b505-9496c87d0c30,rules,medium,test,zeek,,smb_files,lateral-movement,1,1
7100f7e3-92ce-4584-b7b7-01b40d3d4118,rules,high,test,zeek,,x509,command-and-control,1,0
5588576c-5898-4fac-bcdd-7475a60e8f43,rules,high,experimental,zeek,,dns,collection|credential-access|persistence|privilege-escalation,1,0
bf74135c-18e8-4a72-a926-0e4f47888c19,rules,low,test,zeek,,dns,execution|impact,1,1
fa7703d6-0ee8-4949-889c-48c84bc15b6f,rules,low,test,zeek,,dns,command-and-control,1,0
ede05abc-2c9e-4624-9944-9ff17fdc0bf5,rules,medium,test,zeek,,dns,command-and-control,1,1
a8322756-015c-42e7-afb1-436e85ed3ff5,rules,medium,test,zeek,,dns,exfiltration,1,0
aac2fd97-bcba-491b-ad66-a6edf89c71bf,rules,medium,test,zeek,,http,command-and-control,1,0
68c2c604-92ad-468b-bf4a-aac49adad08c,rules,medium,experimental,zeek,,http,command-and-control|initial-access,1,1
705072a5-bb6f-4ced-95b6-ecfa6602090b,rules,low,test,zeek,,http,exfiltration,1,0
1fc0809e-06bf-4de3-ad52-25e5263b7623,rules,high,test,zeek,,rdp,lateral-movement,1,1
dde85b37-40cd-4a94-b00c-0b8794f956b5,rules,medium,test,zeek,,smb_files,execution|lateral-movement|persistence|privilege-escalation,1,0
92dae1ed-1c9d-4eff-a567-33acbd95b00e,rules,high,test,zeek,,smb_files,credential-access,1,0
021310d9-30a6-480a-84b7-eaa69aeb92bb,rules,high,test,zeek,,smb_files,lateral-movement,1,1
f1b3a22a-45e6-4004-afb5-4291f9c21166,rules,high,test,zeek,,smb_files,lateral-movement,1,0
286b47ed-f6fe-40b3-b3a8-35129acd43bc,rules,medium,test,zeek,,smb_files,collection,1,1
2e69f167-47b5-4ae7-a390-47764529eff5,rules,medium,test,zeek,,smb_files,credential-access,1,1
503fe26e-b5f2-4944-a126-eab405cc06e5,rules,medium,test,zeek,,kerberos,credential-access,1,1
1da8ce0b-855d-4004-8860-7d64d42063b1,rules,high,test,,,apache,impact,1,0
e9a2b582-3f6a-48ac-b4a1-6849cdc50b3c,rules,medium,test,,,apache,initial-access|lateral-movement,1,1
59ec40bb-322e-40ab-808d-84fa690d7e56,rules,high,test,,,nginx,impact,1,1
195c1119-ef07-4909-bb12-e66f5e07bf3c,rules,medium,test,,proxy,,command-and-control,1,1
00d0b5ab-1f55-4120-8e83-487c0a7baf19,rules,low,test,,proxy,,execution|initial-access,1,1
b5de2919-b74a-4805-91a7-5049accbaefe,rules,low,test,,proxy,,execution|initial-access,1,1
e09aed7a-09e0-4c9a-90dd-f0d52507347e,rules,high,test,,proxy,,command-and-control,1,1
b59c98c6-95e8-4d65-93ee-f594dfb96b17,rules,medium,test,,proxy,,initial-access,1,1
1712bafe-be05-4a0e-89d4-17a3ed151bf5,rules,medium,experimental,,proxy,,reconnaissance,1,1
304810ed-8853-437f-9e36-c4975c3dfd7e,rules,critical,test,,proxy,,command-and-control,1,0
f3f21ce1-cdef-4bfc-8328-ed2e826f5fac,rules,high,test,,proxy,,command-and-control,1,0
b923f7d6-ac89-4a50-a71a-89fb846b4aa8,rules,high,test,,proxy,,command-and-control,1,1
1a9bb21a-1bb5-42d7-aa05-3219c7c8f47d,rules,medium,test,,proxy,,discovery|reconnaissance,1,1
2b1ee7e4-89b6-4739-b7bb-b811b6607e5e,rules,critical,test,,proxy,,command-and-control,1,0
5468045b-4fcc-4d1a-973c-c9c9578edacb,rules,high,test,,proxy,,command-and-control,1,1
4922a5dd-6743-4fc2-8e81-144374280997,rules,high,test,,proxy,,execution|initial-access|stealth,1,1
eb6c2004-1cef-427f-8885-9042974e5eb6,rules,low,test,,proxy,,collection|credential-access,1,1
b494b165-6634-483d-8c47-2026a6c52372,rules,medium,test,,proxy,,command-and-control,1,1
6ec820f2-e963-4801-9127-d8b2dce4d31b,rules,high,test,,proxy,,command-and-control,1,0
d443095b-a221-4957-a2c4-cd1756c9b747,rules,medium,test,,proxy,,command-and-control,1,0
8ccd35a2-1c7c-468b-b568-ac6cdf80eec3,rules,high,test,,proxy,,command-and-control|execution|persistence|stealth,1,0
9eb68894-7476-4cd6-8752-23b51f5883a7,rules,high,test,,proxy,,command-and-control|execution|persistence|stealth,1,1
fa935401-513b-467b-81f4-f9e77aa0dd78,rules,high,test,,proxy,,command-and-control,1,0
21e44d78-95e7-421b-a464-ffd8395659c4,rules,medium,test,,proxy,,command-and-control,1,0
fdd1bfb5-f60b-4a35-910e-f36ed3d0b32f,rules,high,test,,proxy,,command-and-control,1,0
c42a3073-30fb-48ae-8c99-c23ada84b103,rules,high,test,,proxy,,credential-access|initial-access,1,0
5c84856b-55a5-45f1-826f-13f37250cf4e,rules,high,test,,proxy,,command-and-control,1,0
c8557060-9221-4448-8794-96320e6f3e74,rules,medium,test,,proxy,,command-and-control,1,1
2c03648b-e081-41a5-b9fb-7d854a915091,rules,medium,test,,proxy,,exfiltration,1,1
7195a772-4b3f-43a4-a210-6a003d65caa1,rules,high,test,,proxy,,command-and-control,1,0
894a8613-cf12-48b3-8e57-9085f54aa0c3,rules,medium,test,,proxy,,command-and-control,1,0
1ae64f96-72b6-48b3-ad3d-e71dff6c6398,rules,high,test,,proxy,,initial-access|resource-development,1,0
85254a62-22be-4239-b79c-2ec17e566c37,rules,medium,test,,webserver,,execution|initial-access,1,1
7cb02516-6d95-4ffc-8eee-162075e111ac,rules,medium,test,,webserver,,initial-access,1,0
583aa0a2-30b1-4d62-8bf3-ab73689efe6c,rules,high,test,,webserver,,initial-access,1,1
412d55bc-7737-4d25-9542-5b396867ce55,rules,high,test,,webserver,,initial-access,1,1
7745c2ea-24a5-4290-b680-04359cb84b35,rules,medium,test,,webserver,,initial-access,1,1
953d460b-f810-420a-97a2-cfca4c98e602,rules,medium,test,,webserver,,discovery,1,0
5513deaf-f49a-46c2-a6c8-3f111b5cb453,rules,high,test,,webserver,,initial-access,1,1
ada3bc4f-f0fd-42b9-ba91-e105e8af7342,rules,high,test,,webserver,,stealth,1,1
19aa4f58-94ca-45ff-bc34-92e533c0994a,rules,medium,test,,webserver,,initial-access,1,0
9f6a34b4-2688-4eb7-a7f5-e39fef573d0e,rules,high,test,,webserver,,exfiltration|persistence,1,1
2ea44a60-cfda-11ea-87d0-0242ac130003,rules,high,test,,webserver,,persistence,1,1
7ff9db12-1b94-4a79-ba68-a2402c5d6729,rules,high,test,,webserver,,persistence,1,1
65354b83-a2ea-4ea6-8414-3ab38be0d409,rules,high,test,,webserver,,initial-access,1,1
78bc5783-81d9-4d73-ac97-59f6db4f72a8,rules,high,test,windows,,application,resource-development,1,1
a18e0862-127b-43ca-be12-1a542c75c7c5,rules,high,experimental,windows,,application,credential-access,1,1
545a5da6-f103-4919-a519-e9aec1026ee4,rules,high,test,windows,,application,defense-impairment|stealth,1,1
e6e88853-5f20-4c4a-8d26-cd469fd8d31f,rules,medium,test,windows,,application,credential-access,1,1
94dc4390-6b7c-4784-8ffc-335334404650,rules,medium,test,windows,,application,execution,1,1
48d91a3a-2363-43ba-a456-ca71ac3da5c2,rules,critical,test,windows,,application,credential-access|execution|impact|lateral-movement|privilege-escalation|stealth,1,0
9703792d-fd9a-456d-a672-ff92efe4806a,rules,medium,test,windows,,application,stealth,1,0
b4c8da4a-1c12-46b0-8a2b-0a8521d03442,rules,high,test,windows,,application,execution|lateral-movement,1,0
570ae5ec-33dc-427c-b815-db86228ad43e,rules,low,test,windows,,application,impact,1,0
c7c8aa1c-5aff-408e-828b-998e3620b341,rules,medium,test,windows,,application,execution,1,1
5594e67a-7f92-4a04-b65d-1a42fd824a60,rules,medium,test,windows,,application,stealth,1,0
87261fb2-69d0-42fe-b9de-88c6b5f65a43,rules,high,test,windows,,application,command-and-control,1,1
08200f85-2678-463e-9c32-88dce2f073d1,rules,high,test,windows,,application,persistence,1,1
00321fee-ca72-4cce-b011-5415af3b9960,rules,medium,experimental,windows,,application,exfiltration|impact,1,1
350dfb37-3706-4cdc-9e2e-5e24bc3a46df,rules,high,test,windows,,application,defense-impairment,1,1
218d2855-2bba-4f61-9c85-81d0ea63ac71,rules,low,test,windows,,application,credential-access,1,1
ebfe73c2-5bc9-4ed9-aaa8-8b54b2b4777d,rules,medium,test,windows,,application,credential-access,1,0
b3d57a5c-c92e-4b48-9a79-5f124b7cf964,rules,high,test,windows,,application,persistence,1,1
7f103213-a04e-4d59-8261-213dddf22314,rules,high,test,windows,,application,execution,1,0
d08dd86f-681e-4a00-a92c-1db218754417,rules,high,test,windows,,application,execution,1,1
076ebe48-cc05-4d8f-9d41-89245cd93a14,rules,low,test,windows,,application,execution,1,1
5d19eb78-5b5b-4ef2-a9f0-4bfa94d58a13,rules,low,test,windows,,application,execution,1,1
6c82cf5c-090d-4d57-9188-533577631108,rules,high,test,windows,,application,defense-impairment|stealth,1,1
401e5d00-b944-11ea-8f9a-00163ecd60ae,rules,medium,test,windows,,applocker,execution,1,1
557e3bd3-7f21-495d-8d50-7c8bdfb8041c,rules,medium,experimental,windows,,applocker,execution,1,1
d29a20b2-be4b-4827-81f2-3d8a59eab5fc,rules,low,test,windows,,appmodel-runtime,execution|stealth,1,1
6ae53108-c3a0-4bee-8f45-c7591a2c337f,rules,medium,test,windows,,appxdeployment-server,stealth,1,1
8b48ad89-10d8-4382-a546-50588c410f0d,rules,high,test,windows,,appxdeployment-server,stealth,1,1
898d5fc9-fbc3-43de-93ad-38e97237c344,rules,medium,test,windows,,appxdeployment-server,stealth,1,1
5cdeaf3d-1489-477c-95ab-c318559fc051,rules,high,test,windows,,appxdeployment-server,stealth,1,0
e54279c7-4910-4e2c-902c-c56a25b549f6,rules,medium,experimental,windows,,appxdeployment-server,defense-impairment|execution,1,1
09d3b48b-be17-47f5-bf4e-94e7e75d09ce,rules,medium,test,windows,,appxdeployment-server,stealth,1,1
e021bbb5-407f-41f5-9dc9-1864c45a7a51,rules,medium,test,windows,,appxdeployment-server,defense-impairment,1,1
c977cb50-3dff-4a9f-b873-9290f56132f1,rules,medium,test,windows,,appxdeployment-server,stealth,1,0
9a025188-6f2d-42f8-bb2f-d3a83d24a5af,rules,medium,experimental,windows,,appxdeployment-server,defense-impairment|execution,1,1
b5aa7d60-c17e-4538-97de-09029d6cd76b,rules,medium,test,windows,,appxpackaging-om,execution|stealth,1,0
1ff315dc-2a3a-4b71-8dde-873818d25d39,rules,low,test,windows,,bits-client,execution|persistence|stealth,1,1
fe3a2d49-f255-4d10-935c-bda7391108eb,rules,low,test,windows,,bits-client,execution|persistence|stealth,1,1
b85e5894-9b19-4d86-8c87-a2f3b81f0521,rules,medium,test,windows,,bits-client,execution|persistence|stealth,1,1
d635249d-86b5-4dad-a8c7-d7272b788586,rules,high,test,windows,,bits-client,execution|persistence|stealth,1,0
90f138c1-f578-4ac3-8c49-eecfd847c8b7,rules,high,test,windows,,bits-client,execution|persistence|stealth,1,0
6d44fb93-e7d2-475c-9d3d-54c9c1e33427,rules,medium,test,windows,,bits-client,execution|persistence|stealth,1,1
f8a56cb7-a363-44ed-a82f-5926bb44cd05,rules,high,test,windows,,bits-client,execution|persistence|stealth,1,0
e2b5163d-7deb-4566-9af3-40afea6858c3,rules,medium,test,windows,,capi2,credential-access,1,1
58c0bff0-40a0-46e8-b5e8-b734b84d2017,rules,medium,test,windows,,certificateservicesclient-lifecycle-system,credential-access,1,1
f8931561-97f5-4c46-907f-0a4a592e47a7,rules,low,experimental,windows,,codeintegrity-operational,execution,1,1
5daf11c3-022b-4969-adb9-365e6c078c7c,rules,high,test,windows,,codeintegrity-operational,privilege-escalation,1,0
e4be5675-4a53-426a-8c81-a8bb2387e947,rules,high,test,windows,,codeintegrity-operational,persistence|privilege-escalation,1,0
9b72b82d-f1c5-4632-b589-187159bc6ec1,rules,high,test,windows,,codeintegrity-operational,persistence|privilege-escalation,1,0
320fccbf-5e32-4101-82b8-2679c5f007c6,rules,high,test,windows,,codeintegrity-operational,privilege-escalation,1,0
6f156c48-3894-4952-baf0-16193e9067d2,rules,high,test,windows,,codeintegrity-operational,privilege-escalation,1,0
881b7725-47cc-4055-8000-425823344c59,rules,high,test,windows,,codeintegrity-operational,privilege-escalation,1,0
951f8d29-f2f6-48a7-859f-0673ff105e6f,rules,high,test,windows,,codeintegrity-operational,privilege-escalation,1,0
c92c24e7-f595-493f-9c98-53d5142f5c18,rules,high,test,windows,,codeintegrity-operational,privilege-escalation,1,0
2f8cd7a0-9d5a-4f62-9f8b-2c951aa0dd1f,rules,high,test,windows,,codeintegrity-operational,privilege-escalation,1,0
50cb47b8-2c33-4b23-a2e9-4600657d9746,rules,high,test,windows,,diagnosis-scripted,execution,1,1
29f171d7-aa47-42c7-9c7b-3c87938164d9,rules,high,test,windows,,dns-client,exfiltration,1,1
0d18728b-f5bf-4381-9dcf-915539fff6c2,rules,critical,test,windows,,dns-client,command-and-control,1,0
66474410-b883-415f-9f8d-75345a0a66a6,rules,medium,test,windows,,dns-client,exfiltration,1,1
8b69fd42-9dad-4674-abef-7fdef43ef92a,rules,medium,test,windows,,dns-client,command-and-control,1,1
8384bd26-bde6-4da9-8e5d-4174a7a47ca2,rules,high,test,windows,,dns-client,command-and-control,1,0
090ffaad-c01a-4879-850c-6d57da98452d,rules,low,test,windows,,dns-client,exfiltration,1,1
6d444368-6da1-43fe-b2fc-44202430480e,rules,medium,test,windows,,dns-server,reconnaissance,1,0
cbe51394-cd93-4473-b555-edf0144952d9,rules,high,test,windows,,dns-server,execution|persistence|privilege-escalation|stealth,1,0
1a4bd6e3-4c6e-405d-a9a3-53a116e341d4,rules,low,test,windows,,driver-framework,initial-access,1,1
cde0a575-7d3d-4a49-9817-b8004a7bf105,rules,medium,test,windows,,firewall-as,defense-impairment,0,0
9e2575e7-2cb9-4da1-adc8-ed94221dca5e,rules,high,test,windows,,firewall-as,defense-impairment,1,0
eca81e8d-09e1-4d04-8614-c91f44fd0519,rules,medium,test,windows,,firewall-as,defense-impairment,1,1
79609c82-a488-426e-abcf-9f341a39365d,rules,high,test,windows,,firewall-as,defense-impairment,0,0
c187c075-bb3e-4c62-b4fa-beae0ffc211f,rules,medium,test,windows,,firewall-as,defense-impairment,0,0
7ec15688-fd24-4177-ba43-1a950537ee39,rules,low,test,windows,,firewall-as,defense-impairment,0,0
04b60639-39c0-412a-9fbe-e82499c881a3,rules,low,test,windows,,firewall-as,defense-impairment,0,0
00bb5bd5-1379-4fcf-a965-a5b6f7478064,rules,low,test,windows,,firewall-as,defense-impairment,0,0
a5b40a90-baf5-4bf7-a6f7-373494881d22,rules,medium,test,windows,,iis-configuration,defense-impairment|persistence,1,1
e8ebd53a-30c2-45bd-81bb-74befba07bdb,rules,high,test,windows,,iis-configuration,defense-impairment|persistence,1,0
dd857d3e-0c6e-457b-9b48-e82ae7f86bd7,rules,medium,test,windows,,iis-configuration,defense-impairment|persistence,1,1
9e1a1fdf-ee58-40ce-8e15-b66ca5a80e1f,rules,low,test,windows,,iis-configuration,defense-impairment|persistence,1,1
31d68132-4038-47c7-8f8e-635a39a7c174,rules,medium,test,windows,,ldap,discovery,0,0
